Region	Reference	Start	End	Strand	Score
267439at33208_r2.m1.g1.t1_4_intron	OZ210594.1	22372082	22372212	+	0.02
267439at33208_r2.m1.g1.t1_5_exon	OZ210594.1	22372212	22372424	+	0.09
267439at33208_r2.m1.g1.t1_5_intron	OZ210594.1	22372424	22372476	+	0.09
267439at33208_r2.m1.g1.t1_6_exon	OZ210594.1	22372476	22372636	+	0.01
267439at33208_r2.m1.g1.t1_6_intron	OZ210594.1	22372636	22372886	+	0.01
267439at33208_r2.m1.g1.t1_7_exon	OZ210594.1	22372886	22373081	+	0.51
267439at33208_r2.m1.g1.t1_7_intron	OZ210594.1	22373081	22373260	+	0.51
267439at33208_r2.m1.g1.t1_8_exon	OZ210594.1	22373260	22373397	+	0.23
267439at33208_r2.m1.g1.t1_8_intron	OZ210594.1	22373397	22373784	+	0.23
267439at33208_r2.m1.g1.t1_9_exon	OZ210594.1	22373784	22374008	+	0.16
267439at33208_r2.m1.g1.t1_9_intron	OZ210594.1	22374008	22374124	+	0.16
267439at33208_r2.m1.g1.t1_10_exon	OZ210594.1	22374124	22374274	+	0.23
267439at33208_r2.m1.g1.t1_10_intron	OZ210594.1	22374274	22374387	+	0.23
267439at33208_r2.m1.g1.t1_11_exon	OZ210594.1	22374387	22374479	+	0.05
267439at33208_r2.m1.g1.t1_downstream1	OZ210594.1	22374379	22374479	+	0.05
267439at33208_r2.m1.g1.t1_downstream2	OZ210594.1	22374479	22374679	+	0.05
271297at33208_r2.m1.g1.t1_upstream1	OZ210592.1	5092033	5092233	-	0.01
271297at33208_r2.m1.g1.t1_upstream2	OZ210592.1	5091833	5092033	-	0.01
271297at33208_r2.m1.g1.t1_1_exon	OZ210592.1	5091868	5091933	-	0.02
271297at33208_r2.m1.g1.t1_1_intron	OZ210592.1	5088543	5091868	-	0.02
271297at33208_r2.m1.g1.t1_2_exon	OZ210592.1	5088452	5088543	-	0.01
271297at33208_r2.m1.g1.t1_2_intron	OZ210592.1	5088104	5088452	-	0.01
271297at33208_r2.m1.g1.t1_3_exon	OZ210592.1	5087821	5088104	-	0.01
271297at33208_r2.m1.g1.t1_3_intron	OZ210592.1	5087773	5087821	-	0.01
271297at33208_r2.m1.g1.t1_4_exon	OZ210592.1	5087457	5087773	-	0.01
271297at33208_r2.m1.g1.t1_4_intron	OZ210592.1	5087207	5087457	-	0.01
271297at33208_r2.m1.g1.t1_5_exon	OZ210592.1	5086879	5087207	-	0.01
271297at33208_r2.m1.g1.t1_downstream1	OZ210592.1	5086879	5086979	-	0.01
271297at33208_r2.m1.g1.t1_downstream2	OZ210592.1	5086679	5086879	-	0.01
271742at33208_r2.m1.g1.t1_upstream1	OZ210595.1	12488013	12488213	+	0.19
271742at33208_r2.m1.g1.t1_upstream2	OZ210595.1	12488213	12488413	+	0.19
271742at33208_r2.m1.g1.t1_1_exon	OZ210595.1	12488313	12488463	+	0.88
271742at33208_r2.m1.g1.t1_1_intron	OZ210595.1	12488463	12488564	+	0.88
271742at33208_r2.m1.g1.t1_2_exon	OZ210595.1	12488564	12488786	+	0.44
271742at33208_r2.m1.g1.t1_2_intron	OZ210595.1	12488786	12488921	+	0.44
271742at33208_r2.m1.g1.t1_3_exon	OZ210595.1	12488921	12489260	+	0.74
271742at33208_r2.m1.g1.t1_3_intron	OZ210595.1	12489260	12489808	+	0.74
271742at33208_r2.m1.g1.t1_4_exon	OZ210595.1	12489808	12489986	+	0.73
271742at33208_r2.m1.g1.t1_4_intron	OZ210595.1	12489986	12490040	+	0.73
271742at33208_r2.m1.g1.t1_5_exon	OZ210595.1	12490040	12490099	+	0.73
271742at33208_r2.m1.g1.t1_5_intron	OZ210595.1	12490099	12490687	+	0.73
271742at33208_r2.m1.g1.t1_6_exon	OZ210595.1	12490687	12490861	+	0.83
271742at33208_r2.m1.g1.t1_downstream1	OZ210595.1	12490761	12490861	+	0.83
271742at33208_r2.m1.g1.t1_downstream2	OZ210595.1	12490861	12491061	+	0.83
273040at33208_r2.m1.g1.t1_upstream1	OZ210595.1	10630094	10630294	+	0.01
273040at33208_r2.m1.g1.t1_upstream2	OZ210595.1	10630294	10630494	+	0.01
273040at33208_r2.m1.g1.t1_1_exon	OZ210595.1	10630394	10630429	+	0.01
273040at33208_r2.m1.g1.t1_1_intron	OZ210595.1	10630429	10631814	+	0.01
273040at33208_r2.m1.g1.t1_2_exon	OZ210595.1	10631814	10631828	+	0.01
273040at33208_r2.m1.g1.t1_2_intron	OZ210595.1	10631828	10631903	+	0.01
273040at33208_r2.m1.g1.t1_3_exon	OZ210595.1	10631903	10631945	+	0.01
273040at33208_r2.m1.g1.t1_3_intron	OZ210595.1	10631945	10632024	+	0.01
273040at33208_r2.m1.g1.t1_4_exon	OZ210595.1	10632024	10632088	+	0.01
273040at33208_r2.m1.g1.t1_4_intron	OZ210595.1	10632088	10642661	+	0.01
273040at33208_r2.m1.g1.t1_5_exon	OZ210595.1	10642661	10642724	+	0.01
273040at33208_r2.m1.g1.t1_5_intron	OZ210595.1	10642724	10642771	+	0.01
273040at33208_r2.m1.g1.t1_6_exon	OZ210595.1	10642771	10642891	+	0.01
273040at33208_r2.m1.g1.t1_6_intron	OZ210595.1	10642891	10643576	+	0.01
273040at33208_r2.m1.g1.t1_7_exon	OZ210595.1	10643576	10643662	+	0.01
273040at33208_r2.m1.g1.t1_7_intron	OZ210595.1	10643662	10649180	+	0.01
273040at33208_r2.m1.g1.t1_8_exon	OZ210595.1	10649180	10649290	+	0.01
273040at33208_r2.m1.g1.t1_8_intron	OZ210595.1	10649290	10650936	+	0.01
273040at33208_r2.m1.g1.t1_9_exon	OZ210595.1	10650936	10650952	+	0.01
273040at33208_r2.m1.g1.t1_9_intron	OZ210595.1	10650952	10651664	+	0.01
273040at33208_r2.m1.g1.t1_10_exon	OZ210595.1	10651664	10651726	+	0.01
273040at33208_r2.m1.g1.t1_10_intron	OZ210595.1	10651726	10655602	+	0.01
273040at33208_r2.m1.g1.t1_11_exon	OZ210595.1	10655602	10655780	+	0.01
273040at33208_r2.m1.g1.t1_11_intron	OZ210595.1	10655780	10656354	+	0.01
273040at33208_r2.m1.g1.t1_12_exon	OZ210595.1	10656354	10656480	+	0.01
273040at33208_r2.m1.g1.t1_12_intron	OZ210595.1	10656480	10671141	+	0.01
273040at33208_r2.m1.g1.t1_13_exon	OZ210595.1	10671141	10671286	+	0.01
273040at33208_r2.m1.g1.t1_13_intron	OZ210595.1	10671286	10671331	+	0.01
273040at33208_r2.m1.g1.t1_14_exon	OZ210595.1	10671331	10671479	+	0.01
273040at33208_r2.m1.g1.t1_14_intron	OZ210595.1	10671479	10671796	+	0.01
273040at33208_r2.m1.g1.t1_15_exon	OZ210595.1	10671796	10671812	+	0.01
273040at33208_r2.m1.g1.t1_15_intron	OZ210595.1	10671812	10678839	+	0.01
273040at33208_r2.m1.g1.t1_16_exon	OZ210595.1	10678839	10678870	+	0.01
273040at33208_r2.m1.g1.t1_16_intron	OZ210595.1	10678870	10681659	+	0.01
273040at33208_r2.m1.g1.t1_17_exon	OZ210595.1	10681659	10681734	+	0.01
273040at33208_r2.m1.g1.t1_17_intron	OZ210595.1	10681734	10681901	+	0.01
273040at33208_r2.m1.g1.t1_18_exon	OZ210595.1	10681901	10681932	+	0.01
273040at33208_r2.m1.g1.t1_18_intron	OZ210595.1	10681932	10686843	+	0.01
273040at33208_r2.m1.g1.t1_19_exon	OZ210595.1	10686843	10686899	+	0.01
273040at33208_r2.m1.g1.t1_19_intron	OZ210595.1	10686899	10688446	+	0.01
273040at33208_r2.m1.g1.t1_20_exon	OZ210595.1	10688446	10688480	+	0.01
273040at33208_r2.m1.g1.t1_downstream1	OZ210595.1	10688380	10688480	+	0.01
273040at33208_r2.m1.g1.t1_downstream2	OZ210595.1	10688480	10688680	+	0.01
278227at33208_r2.m1.g1.t1_upstream1	OZ210595.1	17847032	17847232	-	0.01
278227at33208_r2.m1.g1.t1_upstream2	OZ210595.1	17846832	17847032	-	0.01
278227at33208_r2.m1.g1.t1_1_exon	OZ210595.1	17846762	17846932	-	0.01
278227at33208_r2.m1.g1.t1_1_intron	OZ210595.1	17846444	17846762	-	0.01
278227at33208_r2.m1.g1.t1_2_exon	OZ210595.1	17846426	17846444	-	0.01
278227at33208_r2.m1.g1.t1_2_intron	OZ210595.1	17846377	17846426	-	0.01
278227at33208_r2.m1.g1.t1_3_exon	OZ210595.1	17846214	17846377	-	0.01
278227at33208_r2.m1.g1.t1_3_intron	OZ210595.1	17845998	17846214	-	0.01
278227at33208_r2.m1.g1.t1_4_exon	OZ210595.1	17845899	17845998	-	0.01
278227at33208_r2.m1.g1.t1_4_intron	OZ210595.1	17845597	17845899	-	0.01
278227at33208_r2.m1.g1.t1_5_exon	OZ210595.1	17845442	17845597	-	0.01
278227at33208_r2.m1.g1.t1_5_intron	OZ210595.1	17844706	17845442	-	0.01
278227at33208_r2.m1.g1.t1_6_exon	OZ210595.1	17844562	17844706	-	0.01
278227at33208_r2.m1.g1.t1_6_intron	OZ210595.1	17844514	17844562	-	0.01
278227at33208_r2.m1.g1.t1_7_exon	OZ210595.1	17844213	17844514	-	0.01
278227at33208_r2.m1.g1.t1_7_intron	OZ210595.1	17843669	17844213	-	0.01
278227at33208_r2.m1.g1.t1_8_exon	OZ210595.1	17843603	17843669	-	0.01
278227at33208_r2.m1.g1.t1_8_intron	OZ210595.1	17843386	17843603	-	0.01
278227at33208_r2.m1.g1.t1_9_exon	OZ210595.1	17843376	17843386	-	0.01
278227at33208_r2.m1.g1.t1_9_intron	OZ210595.1	17842652	17843376	-	0.01
278227at33208_r2.m1.g1.t1_10_exon	OZ210595.1	17842624	17842652	-	0.01
278227at33208_r2.m1.g1.t1_10_intron	OZ210595.1	17842178	17842624	-	0.01
278227at33208_r2.m1.g1.t1_11_exon	OZ210595.1	17842144	17842178	-	0.01
278227at33208_r2.m1.g1.t1_11_intron	OZ210595.1	17842061	17842144	-	0.01
278227at33208_r2.m1.g1.t1_12_exon	OZ210595.1	17842046	17842061	-	0.01
278227at33208_r2.m1.g1.t1_12_intron	OZ210595.1	17840653	17842046	-	0.01
278227at33208_r2.m1.g1.t1_13_exon	OZ210595.1	17840587	17840653	-	0.01
278227at33208_r2.m1.g1.t1_13_intron	OZ210595.1	17840138	17840587	-	0.01
278227at33208_r2.m1.g1.t1_14_exon	OZ210595.1	17840095	17840138	-	0.01
278227at33208_r2.m1.g1.t1_14_intron	OZ210595.1	17839658	17840095	-	0.01
278227at33208_r2.m1.g1.t1_15_exon	OZ210595.1	17839616	17839658	-	0.01
278227at33208_r2.m1.g1.t1_15_intron	OZ210595.1	17839285	17839616	-	0.01
278227at33208_r2.m1.g1.t1_16_exon	OZ210595.1	17839220	17839285	-	0.01
278227at33208_r2.m1.g1.t1_downstream1	OZ210595.1	17839220	17839320	-	0.01
278227at33208_r2.m1.g1.t1_downstream2	OZ210595.1	17839020	17839220	-	0.01
286553at33208_r2.m1.g1.t1_upstream1	OZ210597.1	20854078	20854278	+	0.01
286553at33208_r2.m1.g1.t1_upstream2	OZ210597.1	20854278	20854478	+	0.01
286553at33208_r2.m1.g1.t1_1_exon	OZ210597.1	20854378	20854447	+	0.01
286553at33208_r2.m1.g1.t1_1_intron	OZ210597.1	20854447	20856240	+	0.01
286553at33208_r2.m1.g1.t1_2_exon	OZ210597.1	20856240	20856253	+	0.01
286553at33208_r2.m1.g1.t1_2_intron	OZ210597.1	20856253	20857404	+	0.01
286553at33208_r2.m1.g1.t1_3_exon	OZ210597.1	20857404	20857415	+	0.01
286553at33208_r2.m1.g1.t1_3_intron	OZ210597.1	20857415	20858051	+	0.01
286553at33208_r2.m1.g1.t1_4_exon	OZ210597.1	20858051	20858060	+	0.01
286553at33208_r2.m1.g1.t1_4_intron	OZ210597.1	20858060	20858560	+	0.01
286553at33208_r2.m1.g1.t1_5_exon	OZ210597.1	20858560	20858571	+	0.01
286553at33208_r2.m1.g1.t1_5_intron	OZ210597.1	20858571	20858637	+	0.01
286553at33208_r2.m1.g1.t1_6_exon	OZ210597.1	20858637	20858653	+	0.01
286553at33208_r2.m1.g1.t1_6_intron	OZ210597.1	20858653	20858913	+	0.01
286553at33208_r2.m1.g1.t1_7_exon	OZ210597.1	20858913	20858965	+	0.01
286553at33208_r2.m1.g1.t1_7_intron	OZ210597.1	20858965	20859086	+	0.01
286553at33208_r2.m1.g1.t1_8_exon	OZ210597.1	20859086	20859098	+	0.01
286553at33208_r2.m1.g1.t1_8_intron	OZ210597.1	20859098	20859284	+	0.01
286553at33208_r2.m1.g1.t1_9_exon	OZ210597.1	20859284	20859303	+	0.01
286553at33208_r2.m1.g1.t1_9_intron	OZ210597.1	20859303	20859412	+	0.01
286553at33208_r2.m1.g1.t1_10_exon	OZ210597.1	20859412	20859427	+	0.01
286553at33208_r2.m1.g1.t1_10_intron	OZ210597.1	20859427	20859573	+	0.01
286553at33208_r2.m1.g1.t1_11_exon	OZ210597.1	20859573	20859668	+	0.01
286553at33208_r2.m1.g1.t1_11_intron	OZ210597.1	20859668	20860081	+	0.01
286553at33208_r2.m1.g1.t1_12_exon	OZ210597.1	20860081	20860226	+	0.01
286553at33208_r2.m1.g1.t1_12_intron	OZ210597.1	20860226	20860276	+	0.01
286553at33208_r2.m1.g1.t1_13_exon	OZ210597.1	20860276	20860513	+	0.01
286553at33208_r2.m1.g1.t1_13_intron	OZ210597.1	20860513	20860563	+	0.01
286553at33208_r2.m1.g1.t1_14_exon	OZ210597.1	20860563	20860574	+	0.01
286553at33208_r2.m1.g1.t1_14_intron	OZ210597.1	20860574	20860933	+	0.01
286553at33208_r2.m1.g1.t1_15_exon	OZ210597.1	20860933	20860947	+	0.01
286553at33208_r2.m1.g1.t1_15_intron	OZ210597.1	20860947	20861162	+	0.01
286553at33208_r2.m1.g1.t1_16_exon	OZ210597.1	20861162	20861187	+	0.01
286553at33208_r2.m1.g1.t1_16_intron	OZ210597.1	20861187	20861776	+	0.01
286553at33208_r2.m1.g1.t1_17_exon	OZ210597.1	20861776	20861910	+	0.01
286553at33208_r2.m1.g1.t1_17_intron	OZ210597.1	20861910	20861954	+	0.01
286553at33208_r2.m1.g1.t1_18_exon	OZ210597.1	20861954	20862125	+	0.01
286553at33208_r2.m1.g1.t1_18_intron	OZ210597.1	20862125	20862859	+	0.01
286553at33208_r2.m1.g1.t1_19_exon	OZ210597.1	20862859	20863033	+	0.01
286553at33208_r2.m1.g1.t1_downstream1	OZ210597.1	20862933	20863033	+	0.01
286553at33208_r2.m1.g1.t1_downstream2	OZ210597.1	20863033	20863233	+	0.01
289928at33208_r2.m1.g1.t1_upstream1	OZ210597.1	18084494	18084694	+	0.01
289928at33208_r2.m1.g1.t1_upstream2	OZ210597.1	18084694	18084894	+	0.01
289928at33208_r2.m1.g1.t1_1_exon	OZ210597.1	18084794	18084914	+	0.01
289928at33208_r2.m1.g1.t1_1_intron	OZ210597.1	18084914	18085085	+	0.01
289928at33208_r2.m1.g1.t1_2_exon	OZ210597.1	18085085	18085130	+	0.01
289928at33208_r2.m1.g1.t1_2_intron	OZ210597.1	18085130	18085752	+	0.01
289928at33208_r2.m1.g1.t1_3_exon	OZ210597.1	18085752	18085768	+	0.01
289928at33208_r2.m1.g1.t1_3_intron	OZ210597.1	18085768	18085947	+	0.01
289928at33208_r2.m1.g1.t1_4_exon	OZ210597.1	18085947	18085998	+	0.01
289928at33208_r2.m1.g1.t1_4_intron	OZ210597.1	18085998	18086138	+	0.01
289928at33208_r2.m1.g1.t1_5_exon	OZ210597.1	18086138	18086401	+	0.01
289928at33208_r2.m1.g1.t1_5_intron	OZ210597.1	18086401	18086470	+	0.01
289928at33208_r2.m1.g1.t1_6_exon	OZ210597.1	18086470	18086665	+	0.01
289928at33208_r2.m1.g1.t1_6_intron	OZ210597.1	18086665	18086849	+	0.01
289928at33208_r2.m1.g1.t1_7_exon	OZ210597.1	18086849	18086949	+	0.01
289928at33208_r2.m1.g1.t1_7_intron	OZ210597.1	18086949	18087368	+	0.01
289928at33208_r2.m1.g1.t1_8_exon	OZ210597.1	18087368	18087536	+	0.01
289928at33208_r2.m1.g1.t1_8_intron	OZ210597.1	18087536	18087588	+	0.01
289928at33208_r2.m1.g1.t1_9_exon	OZ210597.1	18087588	18087732	+	0.01
289928at33208_r2.m1.g1.t1_9_intron	OZ210597.1	18087732	18088038	+	0.01
289928at33208_r2.m1.g1.t1_10_exon	OZ210597.1	18088038	18088176	+	0.01
289928at33208_r2.m1.g1.t1_10_intron	OZ210597.1	18088176	18088238	+	0.01
289928at33208_r2.m1.g1.t1_11_exon	OZ210597.1	18088238	18088357	+	0.01
289928at33208_r2.m1.g1.t1_downstream1	OZ210597.1	18088257	18088357	+	0.01
289928at33208_r2.m1.g1.t1_downstream2	OZ210597.1	18088357	18088557	+	0.01
291875at33208_r2.m1.g1.t1_upstream1	OZ210594.1	28857319	28857519	-	0.06
291875at33208_r2.m1.g1.t1_upstream2	OZ210594.1	28857119	28857319	-	0.06
291875at33208_r2.m1.g1.t1_1_exon	OZ210594.1	28856239	28857219	-	0.84
291875at33208_r2.m1.g1.t1_1_intron	OZ210594.1	28855797	28856239	-	0.84
291875at33208_r2.m1.g1.t1_2_exon	OZ210594.1	28855427	28855797	-	0.95
291875at33208_r2.m1.g1.t1_2_intron	OZ210594.1	28854614	28855427	-	0.95
291875at33208_r2.m1.g1.t1_3_exon	OZ210594.1	28854447	28854614	-	1.0
291875at33208_r2.m1.g1.t1_3_intron	OZ210594.1	28853364	28854447	-	1.0
291875at33208_r2.m1.g1.t1_4_exon	OZ210594.1	28853065	28853364	-	0.62
291875at33208_r2.m1.g1.t1_4_intron	OZ210594.1	28852949	28853065	-	0.62
291875at33208_r2.m1.g1.t1_5_exon	OZ210594.1	28852881	28852949	-	0.65
291875at33208_r2.m1.g1.t1_5_intron	OZ210594.1	28852738	28852881	-	0.65
291875at33208_r2.m1.g1.t1_6_exon	OZ210594.1	28852606	28852738	-	0.86
291875at33208_r2.m1.g1.t1_6_intron	OZ210594.1	28852094	28852606	-	0.86
291875at33208_r2.m1.g1.t1_7_exon	OZ210594.1	28851986	28852094	-	0.72
291875at33208_r2.m1.g1.t1_7_intron	OZ210594.1	28850762	28851986	-	0.72
291875at33208_r2.m1.g1.t1_8_exon	OZ210594.1	28850547	28850762	-	0.75
291875at33208_r2.m1.g1.t1_downstream1	OZ210594.1	28850547	28850647	-	0.75
291875at33208_r2.m1.g1.t1_downstream2	OZ210594.1	28850347	28850547	-	0.75
295775at33208_r2.m1.g1.t1_upstream1	OZ210595.1	17892602	17892802	+	0.01
295775at33208_r2.m1.g1.t1_upstream2	OZ210595.1	17892802	17893002	+	0.01
295775at33208_r2.m1.g1.t1_1_exon	OZ210595.1	17892902	17893137	+	0.01
295775at33208_r2.m1.g1.t1_1_intron	OZ210595.1	17893137	17893494	+	0.01
295775at33208_r2.m1.g1.t1_2_exon	OZ210595.1	17893494	17893505	+	0.01
295775at33208_r2.m1.g1.t1_2_intron	OZ210595.1	17893505	17894945	+	0.01
295775at33208_r2.m1.g1.t1_3_exon	OZ210595.1	17894945	17894958	+	0.01
295775at33208_r2.m1.g1.t1_3_intron	OZ210595.1	17894958	17895760	+	0.01
295775at33208_r2.m1.g1.t1_4_exon	OZ210595.1	17895760	17895789	+	0.01
295775at33208_r2.m1.g1.t1_4_intron	OZ210595.1	17895789	17896177	+	0.01
295775at33208_r2.m1.g1.t1_5_exon	OZ210595.1	17896177	17896191	+	0.01
295775at33208_r2.m1.g1.t1_5_intron	OZ210595.1	17896191	17896250	+	0.01
295775at33208_r2.m1.g1.t1_6_exon	OZ210595.1	17896250	17896260	+	0.01
295775at33208_r2.m1.g1.t1_6_intron	OZ210595.1	17896260	17896622	+	0.01
295775at33208_r2.m1.g1.t1_7_exon	OZ210595.1	17896622	17896817	+	0.01
295775at33208_r2.m1.g1.t1_7_intron	OZ210595.1	17896817	17896863	+	0.01
295775at33208_r2.m1.g1.t1_8_exon	OZ210595.1	17896863	17897043	+	0.01
295775at33208_r2.m1.g1.t1_8_intron	OZ210595.1	17897043	17897455	+	0.01
295775at33208_r2.m1.g1.t1_9_exon	OZ210595.1	17897455	17897610	+	0.01
295775at33208_r2.m1.g1.t1_9_intron	OZ210595.1	17897610	17898081	+	0.01
295775at33208_r2.m1.g1.t1_10_exon	OZ210595.1	17898081	17898387	+	0.01
295775at33208_r2.m1.g1.t1_10_intron	OZ210595.1	17898387	17898432	+	0.01
295775at33208_r2.m1.g1.t1_11_exon	OZ210595.1	17898432	17898551	+	0.01
295775at33208_r2.m1.g1.t1_11_intron	OZ210595.1	17898551	17900606	+	0.01
295775at33208_r2.m1.g1.t1_12_exon	OZ210595.1	17900606	17900620	+	0.01
295775at33208_r2.m1.g1.t1_12_intron	OZ210595.1	17900620	17901783	+	0.01
295775at33208_r2.m1.g1.t1_13_exon	OZ210595.1	17901783	17901882	+	0.01
295775at33208_r2.m1.g1.t1_downstream1	OZ210595.1	17901782	17901882	+	0.01
295775at33208_r2.m1.g1.t1_downstream2	OZ210595.1	17901882	17902082	+	0.01
301572at33208_r2.m1.g1.t1_upstream1	OZ210593.1	30977231	30977431	+	0.01
301572at33208_r2.m1.g1.t1_upstream2	OZ210593.1	30977431	30977631	+	0.01
301572at33208_r2.m1.g1.t1_1_exon	OZ210593.1	30977531	30977547	+	0.01
301572at33208_r2.m1.g1.t1_1_intron	OZ210593.1	30977547	30978095	+	0.01
301572at33208_r2.m1.g1.t1_2_exon	OZ210593.1	30978095	30978115	+	0.01
301572at33208_r2.m1.g1.t1_2_intron	OZ210593.1	30978115	30978250	+	0.01
301572at33208_r2.m1.g1.t1_3_exon	OZ210593.1	30978250	30978273	+	0.01
301572at33208_r2.m1.g1.t1_3_intron	OZ210593.1	30978273	30979035	+	0.01
301572at33208_r2.m1.g1.t1_4_exon	OZ210593.1	30979035	30979123	+	0.01
301572at33208_r2.m1.g1.t1_4_intron	OZ210593.1	30979123	30979652	+	0.01
301572at33208_r2.m1.g1.t1_5_exon	OZ210593.1	30979652	30979670	+	0.01
301572at33208_r2.m1.g1.t1_5_intron	OZ210593.1	30979670	30979730	+	0.01
301572at33208_r2.m1.g1.t1_6_exon	OZ210593.1	30979730	30979743	+	0.01
301572at33208_r2.m1.g1.t1_6_intron	OZ210593.1	30979743	30979790	+	0.01
301572at33208_r2.m1.g1.t1_7_exon	OZ210593.1	30979790	30979808	+	0.01
301572at33208_r2.m1.g1.t1_7_intron	OZ210593.1	30979808	30979928	+	0.01
301572at33208_r2.m1.g1.t1_8_exon	OZ210593.1	30979928	30979956	+	0.01
301572at33208_r2.m1.g1.t1_8_intron	OZ210593.1	30979956	30980092	+	0.01
301572at33208_r2.m1.g1.t1_9_exon	OZ210593.1	30980092	30980102	+	0.01
301572at33208_r2.m1.g1.t1_9_intron	OZ210593.1	30980102	30980997	+	0.01
301572at33208_r2.m1.g1.t1_10_exon	OZ210593.1	30980997	30981015	+	0.01
301572at33208_r2.m1.g1.t1_10_intron	OZ210593.1	30981015	30981259	+	0.01
301572at33208_r2.m1.g1.t1_11_exon	OZ210593.1	30981259	30981286	+	0.01
301572at33208_r2.m1.g1.t1_11_intron	OZ210593.1	30981286	30981668	+	0.01
301572at33208_r2.m1.g1.t1_12_exon	OZ210593.1	30981668	30981815	+	0.01
301572at33208_r2.m1.g1.t1_12_intron	OZ210593.1	30981815	30981905	+	0.01
301572at33208_r2.m1.g1.t1_13_exon	OZ210593.1	30981905	30982224	+	0.01
301572at33208_r2.m1.g1.t1_13_intron	OZ210593.1	30982224	30982553	+	0.01
301572at33208_r2.m1.g1.t1_14_exon	OZ210593.1	30982553	30983061	+	0.01
301572at33208_r2.m1.g1.t1_14_intron	OZ210593.1	30983061	30983226	+	0.01
301572at33208_r2.m1.g1.t1_15_exon	OZ210593.1	30983226	30983476	+	0.01
301572at33208_r2.m1.g1.t1_downstream1	OZ210593.1	30983376	30983476	+	0.01
301572at33208_r2.m1.g1.t1_downstream2	OZ210593.1	30983476	30983676	+	0.01
305260at33208_r2.m1.g1.t1_upstream1	OZ210595.1	14029029	14029229	+	0.01
305260at33208_r2.m1.g1.t1_upstream2	OZ210595.1	14029229	14029429	+	0.01
305260at33208_r2.m1.g1.t1_1_exon	OZ210595.1	14029329	14029340	+	0.01
305260at33208_r2.m1.g1.t1_1_intron	OZ210595.1	14029340	14030936	+	0.01
305260at33208_r2.m1.g1.t1_2_exon	OZ210595.1	14030936	14031093	+	0.01
305260at33208_r2.m1.g1.t1_2_intron	OZ210595.1	14031093	14031988	+	0.01
305260at33208_r2.m1.g1.t1_3_exon	OZ210595.1	14031988	14032111	+	0.01
305260at33208_r2.m1.g1.t1_3_intron	OZ210595.1	14032111	14032438	+	0.01
305260at33208_r2.m1.g1.t1_4_exon	OZ210595.1	14032438	14033031	+	0.01
305260at33208_r2.m1.g1.t1_4_intron	OZ210595.1	14033031	14033517	+	0.01
305260at33208_r2.m1.g1.t1_5_exon	OZ210595.1	14033517	14033567	+	0.01
305260at33208_r2.m1.g1.t1_5_intron	OZ210595.1	14033567	14033623	+	0.01
305260at33208_r2.m1.g1.t1_6_exon	OZ210595.1	14033623	14033648	+	0.01
305260at33208_r2.m1.g1.t1_6_intron	OZ210595.1	14033648	14033911	+	0.01
305260at33208_r2.m1.g1.t1_7_exon	OZ210595.1	14033911	14033928	+	0.01
305260at33208_r2.m1.g1.t1_7_intron	OZ210595.1	14033928	14034550	+	0.01
305260at33208_r2.m1.g1.t1_8_exon	OZ210595.1	14034550	14034582	+	0.01
305260at33208_r2.m1.g1.t1_8_intron	OZ210595.1	14034582	14035151	+	0.01
305260at33208_r2.m1.g1.t1_9_exon	OZ210595.1	14035151	14035223	+	0.01
305260at33208_r2.m1.g1.t1_9_intron	OZ210595.1	14035223	14035453	+	0.01
305260at33208_r2.m1.g1.t1_10_exon	OZ210595.1	14035453	14035485	+	0.01
305260at33208_r2.m1.g1.t1_10_intron	OZ210595.1	14035485	14035985	+	0.01
305260at33208_r2.m1.g1.t1_11_exon	OZ210595.1	14035985	14036000	+	0.01
305260at33208_r2.m1.g1.t1_11_intron	OZ210595.1	14036000	14036280	+	0.01
305260at33208_r2.m1.g1.t1_12_exon	OZ210595.1	14036280	14036295	+	0.01
305260at33208_r2.m1.g1.t1_12_intron	OZ210595.1	14036295	14036443	+	0.01
305260at33208_r2.m1.g1.t1_13_exon	OZ210595.1	14036443	14036454	+	0.01
305260at33208_r2.m1.g1.t1_13_intron	OZ210595.1	14036454	14036560	+	0.01
305260at33208_r2.m1.g1.t1_14_exon	OZ210595.1	14036560	14036572	+	0.01
305260at33208_r2.m1.g1.t1_14_intron	OZ210595.1	14036572	14036645	+	0.01
305260at33208_r2.m1.g1.t1_15_exon	OZ210595.1	14036645	14036676	+	0.01
305260at33208_r2.m1.g1.t1_15_intron	OZ210595.1	14036676	14036744	+	0.01
305260at33208_r2.m1.g1.t1_16_exon	OZ210595.1	14036744	14036795	+	0.01
305260at33208_r2.m1.g1.t1_16_intron	OZ210595.1	14036795	14036959	+	0.01
305260at33208_r2.m1.g1.t1_17_exon	OZ210595.1	14036959	14037023	+	0.01
305260at33208_r2.m1.g1.t1_17_intron	OZ210595.1	14037023	14038022	+	0.01
305260at33208_r2.m1.g1.t1_18_exon	OZ210595.1	14038022	14038076	+	0.01
305260at33208_r2.m1.g1.t1_downstream1	OZ210595.1	14037976	14038076	+	0.01
305260at33208_r2.m1.g1.t1_downstream2	OZ210595.1	14038076	14038276	+	0.01
311438at33208_r2.m1.g1.t1_upstream1	OZ210595.1	20154596	20154796	-	0.01
311438at33208_r2.m1.g1.t1_upstream2	OZ210595.1	20154396	20154596	-	0.01
